# YYMMDDHHMI STN  WD   WS GST  GST  GST     PA     PS PT    PR    TA    TD    HM    PV     RN     RN     RN     RN     SD     SD     SD WC WP WW                      CA  CA   CH CT        CT  CT  CT    VS   SS    SI ST    TS    TE    TE    TE    TE  ST   WH BF IR IX
#        KST  ID  16  m/s  WD   WS   TM    hPa    hPa  -   hPa     C     C     %   hPa     mm    DAY    JUN    INT    HR3    DAY    TOT -- -- ---------------------- TOT MID  MIN -------- TOP MID LOW                  GD     C     5    10    20    30 SEA    m --  -  -
202506101400 181  32  3.4  -9 -9.0   -9 1002.8 1006.6 -9  -9.0  27.1  17.2  55.0  19.6   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        7   1   12 -         -9  -9  -9  4477  0.7  2.98 -9  46.0 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202506101500 181  32  3.9  -9 -9.0   -9 1002.3 1006.1  7  -0.7  26.5  17.5  58.0  20.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        7   4   12 -         -9  -9  -9  4991  0.5  2.13 -9  38.8 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202506101600 181  29  2.3  -9 -9.0   -9 1002.2 1006.0 -9  -9.0  27.6  17.1  53.0  19.5   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        8   2   14 -         -9  -9  -9  5000  0.7  2.10 -9  38.2 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202506101700 181  32  3.3  -9 -9.0   -9 1002.1 1005.9 -9  -9.0  26.3  18.4  62.0  21.2   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        8   6   12 -         -9  -9  -9  5000  0.4  1.25 -9  34.2 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202506101800 181  32  4.3  -9 -9.0   -9 1002.4 1006.2  3   0.1  25.9  18.0  62.0  20.6   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        5   5   11 -         -9  -9  -9  5000  0.3  0.91 -9  31.7 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202506101900 181  29  3.1  -9 -9.0   -9 1003.0 1006.8 -9  -9.0  24.3  16.2  61.0  18.4   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        8   1   -9 -         -9  -9  -9  5000  0.7  0.67 -9  27.4 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202506102000 181  32  2.1  -9 -9.0   -9 1004.0 1007.9 -9  -9.0  22.6  16.3  68.0  18.5   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        8   2   10 -         -9  -9  -9  4634  0.0  0.06 -9  24.3 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202506102100 181  32  3.9  -9 -9.0   -9 1005.1 1009.0  2   2.8  21.4  15.2  68.0  17.3   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        8   3    8 -         -9  -9  -9  4567 -9.0 -9.00 -9  23.0 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202506102200 181  32  1.5  -9 -9.0   -9 1006.2 1010.1 -9  -9.0  19.7  12.9  65.0  14.9   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        5   1   -9 -         -9  -9  -9  4986 -9.0 -9.00 -9  20.5 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202506102300 181  32  1.3  -9 -9.0   -9 1006.5 1010.4 -9  -9.0  19.2  11.9  63.0  13.9   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        8   0   -9 -         -9  -9  -9  5000 -9.0 -9.00 -9  19.5 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202506110000 181   0  0.1  -9 -9.0   -9 1006.6 1010.5  2   1.5  18.0  13.4  75.0  15.4   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        9   0   -9 -         -9  -9  -9  4983 -9.0 -9.00 -9  19.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202506110100 181   0  0.2  -9 -9.0   -9 1006.6 1010.6 -9  -9.0  16.9  12.0  73.0  14.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        9   0   -9 -         -9  -9  -9  4985 -9.0 -9.00 -9  18.2 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202506110200 181  27  1.4  -9 -9.0   -9 1006.5 1010.5 -9  -9.0  17.3  11.7  70.0  13.7   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        9   0   -9 -         -9  -9  -9  4821 -9.0 -9.00 -9  17.8 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202506110300 181   0  0.2  -9 -9.0   -9 1006.4 1010.4  8  -0.1  16.7  11.8  73.0  13.8   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        5   0   -9 -         -9  -9  -9  4071 -9.0 -9.00 -9  16.8 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202506110400 181  14  0.7  -9 -9.0   -9 1006.6 1010.6 -9  -9.0  15.3  12.0  81.0  14.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        6   0   -9 -         -9  -9  -9  2797 -9.0 -9.00 -9  16.3 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202506110500 181   0  0.1  -9 -9.0   -9 1007.0 1011.0 -9  -9.0  14.9  12.3  85.0  14.3   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        6   0   -9 -         -9  -9  -9  2601 -9.0 -9.00 -9  15.7 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202506110600 181   0  0.3  -9 -9.0   -9 1007.6 1011.6  2   1.2  15.0  12.6  86.0  14.6   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        3   0   -9 -         -9  -9  -9  2536  0.1  0.06 -9  15.8 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202506110700 181  23  1.6  -9 -9.0   -9 1008.1 1012.1 -9  -9.0  17.3  13.6  79.0  15.6   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  2790  0.8  0.56 -9  17.9 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202506110800 181  23  1.1  -9 -9.0   -9 1008.8 1012.7 -9  -9.0  19.0  13.3  70.0  15.3   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  2625  1.0  1.34 -9  25.6 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202506110900 181  14  0.8  -9 -9.0   -9 1009.2 1013.1  2   1.5  21.0  12.9  60.0  14.9   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  3103  1.0  2.02 -9  33.3 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202506111000 181  25  2.0  -9 -9.0   -9 1009.3 1013.2 -9  -9.0  23.4  12.6  51.0  14.6   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  3839  1.0  2.72 -9  40.0 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202506111100 181  29  2.1  -9 -9.0   -9 1009.4 1013.2 -9  -9.0  25.0  12.2  45.0  14.2   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  4644  1.0  3.21 -9  45.5 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202506111200 181  25  2.1  -9 -9.0   -9 1008.9 1012.7  8  -0.4  26.0  10.9  39.0  13.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  5000  1.0  3.56 -9  49.0 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202506111300 181  27  4.7  -9 -9.0   -9 1008.3 1012.1 -9  -9.0  27.6  10.7  35.0  12.9   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  5000  1.0  3.69 -9  50.0 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202506111400 181  36  5.6  32 10.0 1344 1008.1 1011.9 -9  -9.0  28.2  10.8  34.0  12.9   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  5000  1.0  3.61 -9  48.9 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202506111500 181  29  4.9  32 10.0 1344 1007.5 1011.3  7  -1.4  28.3  11.3  35.0  13.4   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  5000  1.0  3.26 -9  46.6 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202506111600 181  29  3.8  -9 -9.0   -9 1007.6 1011.4 -9  -9.0  28.0  10.6  34.0  12.8   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  3052  1.0  2.60 -9  41.9 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202506111700 181  29  4.5  -9 -9.0   -9 1007.6 1011.4 -9  -9.0  26.8   9.6  34.0  11.9   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        4   0   -9 -         -9  -9  -9  5000  1.0  1.72 -9  35.4 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202506111800 181  27  2.8  -9 -9.0   -9 1008.0 1011.8  2   0.5  26.0   9.7  36.0  12.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        7   0   -9 -         -9  -9  -9  5000  0.9  1.17 -9  31.4 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202506111900 181  32  3.5  -9 -9.0   -9 1008.3 1012.1 -9  -9.0  25.3   9.5  37.0  11.9   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        8   0   -9 -         -9  -9  -9  4929  0.6  0.60 -9  27.6 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202506112000 181  29  1.3  -9 -9.0   -9 1008.8 1012.7 -9  -9.0  23.5   9.8  42.0  12.1   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        6   0   -9 -         -9  -9  -9  1812  0.1  0.12 -9  24.0 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202506112100 181  16  0.8  -9 -9.0   -9 1009.5 1013.4  2   1.6  21.3  12.4  57.0  14.4   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        9   0   -9 -         -9  -9  -9  5000 -9.0 -9.00 -9  22.3 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202506112200 181   7  0.7  -9 -9.0   -9 1010.2 1014.1 -9  -9.0  22.2   9.0  43.0  11.5   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   0   -9 -         -9  -9  -9  5000 -9.0 -9.00 -9  21.3 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202506112300 181   9  0.5  -9 -9.0   -9 1010.1 1014.0 -9  -9.0  20.0  11.4  58.0  13.5   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   0   -9 -         -9  -9  -9  5000 -9.0 -9.00 -9  20.4 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202506120000 181  23  1.3  -9 -9.0   -9 1010.6 1014.5  2   1.1  19.1  13.0  68.0  15.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   0   -9 -         -9  -9  -9  5000 -9.0 -9.00 -9  19.8 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202506120100 181  27  0.9  -9 -9.0   -9 1010.6 1014.5 -9  -9.0  18.5  12.9  70.0  14.9   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   0   -9 -         -9  -9  -9  5000 -9.0 -9.00 -9  19.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202506120200 181   0  0.4  -9 -9.0   -9 1010.7 1014.7 -9  -9.0  18.1  13.3  74.0  15.3   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   0   -9 -         -9  -9  -9  5000 -9.0 -9.00 -9  18.7 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202506120300 181   2  0.8  -9 -9.0   -9 1010.6 1014.6  0   0.1  17.6  12.4  72.0  14.4   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        8   0   -9 -         -9  -9  -9  5000 -9.0 -9.00 -9  18.0 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202506120400 181  34  0.6  -9 -9.0   -9 1010.9 1014.9 -9  -9.0  16.5  12.8  79.0  14.8   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        9   0   -9 -         -9  -9  -9  5000 -9.0 -9.00 -9  17.4 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202506120500 181   0  0.0  -9 -9.0   -9 1011.3 1015.3 -9  -9.0  15.9  12.6  81.0  14.6   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        5   0   -9 -         -9  -9  -9  4358 -9.0 -9.00 -9  16.5 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202506120600 181  36  0.5  -9 -9.0   -9 1011.7 1015.7  2   1.1  16.2  12.5  79.0  14.5   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        6   0   -9 -         -9  -9  -9  4400  0.1  0.08 -9  17.2 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202506120700 181   0  0.3  -9 -9.0   -9 1012.2 1016.2 -9  -9.0  17.8  12.6  72.0  14.6   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        5   0   -9 -         -9  -9  -9  4022  0.7  0.50 -9  18.6 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202506120800 181   2  1.8  -9 -9.0   -9 1012.3 1016.2 -9  -9.0  20.3  12.5  61.0  14.5   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        4   0   -9 -         -9  -9  -9  4189  1.0  1.37 -9  27.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202506120900 181   2  1.9  -9 -9.0   -9 1012.0 1015.9  0   0.2  22.0  11.9  53.0  13.9   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        7   0   -9 -         -9  -9  -9  4013  0.9  1.64 -9  30.2 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202506121000 181   2  1.7  -9 -9.0   -9 1011.7 1015.6 -9  -9.0  23.4  11.1  46.0  13.2   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        7   0   -9 -         -9  -9  -9  4261  0.7  1.93 -9  36.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202506121100 181   2  2.5  -9 -9.0   -9 1011.4 1015.3 -9  -9.0  25.3  11.8  43.0  13.8   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        7   0   -9 -         -9  -9  -9  3899  0.8  2.51 -9  42.2 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202506121200 181   5  1.4  -9 -9.0   -9 1010.9 1014.7  7  -1.2  27.0  12.9  42.0  14.9   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        8   0   -9 -         -9  -9  -9  4487  0.7  2.58 -9  42.9 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202506121300 181  34  2.5  -9 -9.0   -9 1010.4 1014.2 -9  -9.0  28.6  10.2  32.0  12.4   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  5000  1.0  3.60 -9  49.5 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202506121400 181  34  2.7  -9 -9.0   -9 1010.0 1013.8 -9  -9.0  28.8  11.3  34.0  13.4   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        5   0   -9 -         -9  -9  -9  5000  1.0  3.19 -9  46.5 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202506121500 181  29  1.1  -9 -9.0   -9 1009.7 1013.5  7  -1.2  29.1  11.6  34.0  13.7   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        6   0   -9 -         -9  -9  -9  5000  0.4  1.88 -9  40.6 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202506121600 181  25  2.2  -9 -9.0   -9 1009.3 1013.1 -9  -9.0  29.9  11.8  33.0  13.8   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        7   0   -9 -         -9  -9  -9  5000  0.6  1.94 -9  41.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202506121700 181  32  2.6  -9 -9.0   -9 1009.2 1013.0 -9  -9.0  28.9  12.7  37.0  14.7   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        9   0   -9 -         -9  -9  -9  5000  0.3  1.12 -9  35.0 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202506121800 181  29  1.8  -9 -9.0   -9 1009.5 1013.3  5  -0.2  28.1  11.6  36.0  13.7   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        9   0   -9 -         -9  -9  -9  5000  0.0  0.68 -9  31.5 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202506121900 181   5  1.6  -9 -9.0   -9 1010.0 1013.8 -9  -9.0  27.1  13.7  44.0  15.7   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        7   0   -9 -         -9  -9  -9  4975  0.0  0.32 -9  28.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202506122000 181   0  0.4  -9 -9.0   -9 1010.4 1014.3 -9  -9.0  25.0  14.4  52.0  16.4   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   0   -9 -         -9  -9  -9  2105  0.0  0.05 -9  25.3 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202506122100 181  20  0.9  -9 -9.0   -9 1011.1 1015.0  2   1.7  23.7  15.2  59.0  17.3   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   2   -9 -         -9  -9  -9  4933 -9.0 -9.00 -9  23.7 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202506122200 181  20  0.8  -9 -9.0   -9 1011.3 1015.2 -9  -9.0  23.0  15.5  63.0  17.6   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   0   -9 -         -9  -9  -9  4873 -9.0 -9.00 -9  22.7 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202506122300 181   0  0.3  -9 -9.0   -9 1011.0 1014.9 -9  -9.0  21.9  17.2  75.0  19.6   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   1   -9 -         -9  -9  -9  4613 -9.0 -9.00 -9  22.0 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202506130000 181  25  1.5  -9 -9.0   -9 1011.2 1015.1  0   0.1  22.2  15.7  67.0  17.8   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        9   0   -9 -         -9  -9  -9  5000 -9.0 -9.00 -9  21.2 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202506130100 181  20  1.5  -9 -9.0   -9 1011.2 1015.1 -9  -9.0  21.5  14.8  66.0  16.8   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        9   0   -9 -         -9  -9  -9  4998 -9.0 -9.00 -9  20.6 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202506130200 181  18  0.5  -9 -9.0   -9 1011.2 1015.1 -9  -9.0  20.1  15.9  77.0  18.1   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        9   3   74 -         -9  -9  -9  4815 -9.0 -9.00 -9  20.0 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202506130300 181  32  0.5  -9 -9.0   -9 1011.5 1015.4  2   0.3  19.7  15.3  76.0  17.4   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        8   2   74 -         -9  -9  -9  4481 -9.0 -9.00 -9  19.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202506130400 181   0  0.0  -9 -9.0   -9 1011.6 1015.6 -9  -9.0  18.5  15.9  85.0  18.1   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        8   8   74 -         -9  -9  -9  2526 -9.0 -9.00 -9  18.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
