# YYMMDDHHMI STN  WD   WS GST  GST  GST     PA     PS PT    PR    TA    TD    HM    PV     RN     RN     RN     RN     SD     SD     SD WC WP WW                      CA  CA   CH CT        CT  CT  CT    VS   SS    SI ST    TS    TE    TE    TE    TE  ST   WH BF IR IX
#        KST  ID  16  m/s  WD   WS   TM    hPa    hPa  -   hPa     C     C     %   hPa     mm    DAY    JUN    INT    HR3    DAY    TOT -- -- ---------------------- TOT MID  MIN -------- TOP MID LOW                  GD     C     5    10    20    30 SEA    m --  -  -
202508102100 181   7  1.0  -9 -9.0   -9  999.6 1003.4  2   2.0  25.4  21.4  79.0  25.5   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  2640 -9.0 -9.00 -9  26.7 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508102200 181   0  0.4  -9 -9.0   -9  999.7 1003.5 -9  -9.0  24.1  21.4  85.0  25.5   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        2   0   -9 -         -9  -9  -9  1585 -9.0 -9.00 -9  26.0 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508102300 181   0  0.2  -9 -9.0   -9 1000.0 1003.8 -9  -9.0  23.4  21.4  89.0  25.5   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  1786 -9.0 -9.00 -9  25.4 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508110000 181  20  0.9  -9 -9.0   -9 1000.4 1004.2  2   0.8  22.9  21.5  92.0  25.6   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        4   0   -9 -         -9  -9  -9   869 -9.0 -9.00 -9  25.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508110100 181   0  0.0  -9 -9.0   -9 1000.6 1004.5 -9  -9.0  22.1  21.0  94.0  24.9   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        4   3   76 -         -9  -9  -9   761 -9.0 -9.00 -9  24.7 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508110200 181   0  0.0  -9 -9.0   -9 1000.7 1004.6 -9  -9.0  22.0  21.1  95.0  25.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        8   0   -9 -         -9  -9  -9   634 -9.0 -9.00 -9  24.4 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508110300 181   0  0.1  -9 -9.0   -9 1000.9 1004.8  2   0.6  22.1  21.2  95.0  25.2   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        8   1   75 -         -9  -9  -9   652 -9.0 -9.00 -9  24.4 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508110400 181   0  0.1  -9 -9.0   -9 1000.7 1004.6 -9  -9.0  21.8  21.1  96.0  25.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        8   3   75 -         -9  -9  -9   432 -9.0 -9.00 -9  24.2 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508110500 181  20  0.9  -9 -9.0   -9 1000.7 1004.6 -9  -9.0  21.9  21.0  95.0  24.9   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        8   7   75 -         -9  -9  -9   605 -9.0 -9.00 -9  24.0 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508110600 181  20  0.6  -9 -9.0   -9 1000.8 1004.7  5  -0.1  21.7  21.0  96.0  24.9   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        8   3   66 -         -9  -9  -9   595  0.0  0.00 -9  23.8 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508110700 181   0  0.0  -9 -9.0   -9 1001.5 1005.4 -9  -9.0  22.4  21.5  95.0  25.6   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   2   -9 -         -9  -9  -9   769  0.0  0.09 -9  24.3 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508110800 181   2  0.8  -9 -9.0   -9 1001.6 1005.4 -9  -9.0  23.7  21.9  90.0  26.3   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   1   67 -         -9  -9  -9   824  0.0  0.47 -9  26.0 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508110900 181  34  1.1  -9 -9.0   -9 1001.6 1005.4  1   0.7  24.4  21.8  86.0  26.1   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   0   -9 -         -9  -9  -9  1192  0.0  0.60 -9  26.5 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508111000 181  34  0.5  -9 -9.0   -9 1001.8 1005.6 -9  -9.0  25.1  21.8  82.0  26.1   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   4    7 -         -9  -9  -9  1562  0.0  0.74 -9  27.5 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508111100 181  27  0.9  -9 -9.0   -9 1002.1 1005.9 -9  -9.0  27.6  22.0  72.0  26.4   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   1   76 -         -9  -9  -9  4341  0.1  1.14 -9  30.2 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508111200 181  32  1.1  -9 -9.0   -9 1001.8 1005.6  0   0.2  26.2  22.6  81.0  27.4   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   0   -9 -         -9  -9  -9  2732  0.0  0.83 -9  28.3 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508111300 181   2  2.2  -9 -9.0   -9 1001.6 1005.4 -9  -9.0  26.4  22.8  81.0  27.7   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   0   -9 -         -9  -9  -9  2566  0.1  1.03 -9  28.8 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508111400 181   5  2.7  -9 -9.0   -9 1001.7 1005.5 -9  -9.0  25.8  22.6  83.0  27.4   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   0   -9 -         -9  -9  -9  1895  0.0  0.41 -9  27.6 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508111500 181  32  2.8  -9 -9.0   -9 1001.3 1005.1  7  -0.5  24.8  23.4  92.0  28.8    0.7    0.7    0.7   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   2   12 -         -9  -9  -9   572  0.0  0.22 -9  27.0 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  1 -9
202508111600 181  36  2.4  -9 -9.0   -9 1001.5 1005.3 -9  -9.0  25.0  23.6  92.0  29.1    0.5    1.2    1.2   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   3    5 -         -9  -9  -9   655  0.0  0.44 -9  27.5 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  1 -9
202508111700 181   5  0.9  -9 -9.0   -9 1001.6 1005.4 -9  -9.0  24.7  23.4  93.0  28.8    0.1    1.3    1.3   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   2    5 -         -9  -9  -9   625  0.0  0.22 -9  26.8 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  1 -9
202508111800 181   9  1.7  -9 -9.0   -9 1001.7 1005.5  2   0.4  24.5  23.2  93.0  28.4    0.8    2.1    2.1   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   2   10 -         -9  -9  -9   764  0.0  0.18 -9  26.5 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  1 -9
202508111900 181  18  1.6  -9 -9.0   -9 1001.8 1005.6 -9  -9.0  24.3  22.5  90.0  27.2   -9.0    2.1    2.1   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   0   -9 -         -9  -9  -9  2119  0.2  0.15 -9  26.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508112000 181   0  0.0  -9 -9.0   -9 1002.5 1006.3 -9  -9.0  23.1  21.5  91.0  25.6   -9.0    2.1    2.1   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   4   49 -         -9  -9  -9  2015  0.0  0.05 -9  25.3 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508112100 181   0  0.0  -9 -9.0   -9 1003.0 1006.9  2   1.4  21.9  21.2  96.0  25.2   -9.0    2.1    2.1   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        6   2   48 -         -9  -9  -9   771 -9.0 -9.00 -9  24.6 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508112200 181   0  0.4  -9 -9.0   -9 1003.1 1007.0 -9  -9.0  21.2  20.5  96.0  24.1   -9.0    2.1    2.1   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        2   0   -9 -         -9  -9  -9   714 -9.0 -9.00 -9  23.9 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508112300 181   0  0.1  -9 -9.0   -9 1003.3 1007.2 -9  -9.0  20.6  20.1  97.0  23.5   -9.0    2.1    2.1   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        6   0   -9 -         -9  -9  -9   343 -9.0 -9.00 -9  23.4 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508120000 181   0  0.0  -9 -9.0   -9 1003.7 1007.6  2   0.7  20.4  19.9  97.0  23.2   -9.0    2.1    2.1   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        2   0   -9 -         -9  -9  -9   134 -9.0 -9.00 -9  22.8 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508120100 181   0  0.1  -9 -9.0   -9 1004.2 1008.1 -9  -9.0  20.3  19.9  98.0  23.2   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        5   0   -9 -         -9  -9  -9   119 -9.0 -9.00 -9  22.5 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508120200 181   5  0.9  -9 -9.0   -9 1004.7 1008.6 -9  -9.0  20.4  20.0  98.0  23.4   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   3   -9 -         -9  -9  -9   316 -9.0 -9.00 -9  22.7 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508120300 181   2  0.9  -9 -9.0   -9 1004.8 1008.7  2   1.1  20.4  20.0  98.0  23.4   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        9   5   -9 -         -9  -9  -9   329 -9.0 -9.00 -9  22.7 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508120400 181   7  3.1  -9 -9.0   -9 1005.0 1008.9 -9  -9.0  20.5  20.1  98.0  23.5   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        2   2   -9 -         -9  -9  -9   290 -9.0 -9.00 -9  22.6 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508120500 181   7  2.6  -9 -9.0   -9 1005.3 1009.2 -9  -9.0  20.3  19.9  98.0  23.2   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        2   2   -9 -         -9  -9  -9   287 -9.0 -9.00 -9  22.6 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508120600 181  14  0.5  -9 -9.0   -9 1006.0 1009.9  2   1.2  20.1  19.7  98.0  22.9   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        7   2   76 -         -9  -9  -9   563  0.0  0.00 -9  22.3 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508120700 181   5  1.5  -9 -9.0   -9 1006.4 1010.3 -9  -9.0  20.9  20.2  96.0  23.7   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        8   4   76 -         -9  -9  -9  1028  0.1  0.18 -9  22.9 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508120800 181   5  2.3  -9 -9.0   -9 1006.6 1010.5 -9  -9.0  21.6  20.2  92.0  23.7   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        9   1   -9 -         -9  -9  -9  1573  0.1  0.51 -9  24.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508120900 181   9  1.5  -9 -9.0   -9 1006.7 1010.6  2   0.7  22.8  20.8  89.0  24.6   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   1   76 -         -9  -9  -9  1000  0.0  0.72 -9  25.3 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508121000 181   5  1.8  -9 -9.0   -9 1006.8 1010.6 -9  -9.0  24.3  21.2  83.0  25.2   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        8   1    4 -         -9  -9  -9  1195  0.4  1.53 -9  29.0 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508121100 181  23  0.7  -9 -9.0   -9 1006.9 1010.7 -9  -9.0  26.0  21.8  78.0  26.1   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        8   1   76 -         -9  -9  -9  1600  0.3  1.78 -9  29.4 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508121200 181  16  1.2  -9 -9.0   -9 1006.3 1010.1  8  -0.5  26.6  21.1  72.0  25.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   1   72 -         -9  -9  -9  4924  0.1  1.86 -9  30.0 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508121300 181  16  3.1  -9 -9.0   -9 1006.9 1010.7 -9  -9.0  27.1  20.4  67.0  24.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        9   0   -9 -         -9  -9  -9  5000  0.1  1.96 -9  30.8 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508121400 181  14  2.6  -9 -9.0   -9 1006.5 1010.3 -9  -9.0  28.5  21.7  67.0  26.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        6   0   -9 -         -9  -9  -9  5000  0.9  3.13 -9  33.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508121500 181  16  3.2  -9 -9.0   -9 1006.4 1010.2  0   0.1  27.7  21.4  69.0  25.5   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        8   0   -9 -         -9  -9  -9   933  0.8  2.81 -9  31.7 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508121600 181  16  1.5  -9 -9.0   -9 1007.0 1010.8 -9  -9.0  27.2  21.4  71.0  25.5   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10  10   12 -         -9  -9  -9  4675  0.0  0.81 -9  29.5 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508121700 181  18  2.6  -9 -9.0   -9 1007.7 1011.5 -9  -9.0  26.4  21.1  73.0  25.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        9   9   11 -         -9  -9  -9  5000  0.0  0.41 -9  28.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508121800 181  16  2.5  -9 -9.0   -9 1007.7 1011.5  1   1.3  25.9  21.1  75.0  25.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10  10   10 -         -9  -9  -9  5000  0.0  0.37 -9  27.5 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508121900 181  18  2.6  -9 -9.0   -9 1008.1 1011.9 -9  -9.0  25.5  20.9  76.0  24.7   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        9   9   10 -         -9  -9  -9  5000  0.0  0.10 -9  26.4 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508122000 181  16  2.1  -9 -9.0   -9 1008.4 1012.2 -9  -9.0  25.1  20.7  77.0  24.4   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        7   7    9 -         -9  -9  -9  3757  0.0  0.02 -9  25.9 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508122100 181  11  1.7  -9 -9.0   -9 1007.9 1011.7  0   0.2  24.6  20.9  80.0  24.7   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        7   7    8 -         -9  -9  -9  5000 -9.0 -9.00 -9  25.6 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508122200 181  20  0.5  -9 -9.0   -9 1008.0 1011.9 -9  -9.0  23.6  21.3  87.0  25.3   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        6   1   71 -         -9  -9  -9  5000 -9.0 -9.00 -9  25.2 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508122300 181   0  0.1  -9 -9.0   -9 1008.8 1012.7 -9  -9.0  23.9  21.4  86.0  25.5   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   4    9 -         -9  -9  -9  2857 -9.0 -9.00 -9  25.3 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508130000 181  20  1.4  -9 -9.0   -9 1009.3 1013.1  2   1.4  24.2  21.5  85.0  25.6   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   7    9 -         -9  -9  -9  4993 -9.0 -9.00 -9  25.3 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508130100 181   0  0.3  -9 -9.0   -9 1009.2 1013.1 -9  -9.0  23.3  22.2  94.0  26.8    0.5    0.5    0.5   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   5   12 -         -9  -9  -9  1518 -9.0 -9.00 -9  25.2 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  1 -9
202508130200 181   0  0.4  -9 -9.0   -9 1009.0 1012.9 -9  -9.0  23.2  22.5  96.0  27.2    0.9    1.4    1.4   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10  10    9 -         -9  -9  -9  1836 -9.0 -9.00 -9  25.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  1 -9
202508130300 181   9  1.2  -9 -9.0   -9 1008.9 1012.8  7  -0.3  23.2  22.5  96.0  27.2    1.8    3.2    3.2   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   8    7 -         -9  -9  -9   831 -9.0 -9.00 -9  24.9 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  1 -9
202508130400 181   2  0.7  -9 -9.0   -9 1008.9 1012.8 -9  -9.0  23.2  22.5  96.0  27.2    0.0    3.2    3.2   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   8    7 -         -9  -9  -9  1403 -9.0 -9.00 -9  25.0 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  1 -9
202508130500 181   5  1.2  -9 -9.0   -9 1008.9 1012.8 -9  -9.0  23.2  22.6  97.0  27.4    0.1    3.3    3.3   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   8    8 -         -9  -9  -9  1159 -9.0 -9.00 -9  24.9 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  1 -9
202508130600 181   7  1.1  -9 -9.0   -9 1009.4 1013.3  2   0.5  23.2  22.5  96.0  27.2    0.1    3.4    3.4   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   3   25 -         -9  -9  -9  1722  0.0  0.00 -9  24.8 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  1 -9
202508130700 181   7  1.2  -9 -9.0   -9 1009.9 1013.8 -9  -9.0  23.5  22.6  95.0  27.4    0.0    3.4    3.4   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   7    9 -         -9  -9  -9  2797  0.0  0.04 -9  24.9 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  1 -9
202508130800 181   2  1.1  -9 -9.0   -9 1010.3 1014.2 -9  -9.0  23.9  23.0  95.0  28.1    0.2    3.6    3.6   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   7    8 -         -9  -9  -9  1394  0.0  0.13 -9  25.3 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  1 -9
202508130900 181   5  1.3  -9 -9.0   -9 1009.8 1013.7  0   0.4  24.4  23.5  95.0  28.9    0.1    3.7    3.7   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   1   76 -         -9  -9  -9  1707  0.0  0.33 -9  25.9 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  1 -9
202508131000 181   7  1.6  -9 -9.0   -9 1009.9 1013.7 -9  -9.0  25.1  24.0  94.0  29.8   -9.0    3.7    3.7   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   6    9 -         -9  -9  -9  1912  0.0  0.37 -9  26.5 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508131100 181  16  2.4  -9 -9.0   -9 1009.4 1013.2 -9  -9.0  26.8  24.6  88.0  30.9   -9.0    3.7    3.7   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   3   12 -         -9  -9  -9  5000  0.0  1.09 -9  28.3 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508131200 181  20  2.9  -9 -9.0   -9 1009.0 1012.8  7  -0.9  28.4  24.6  80.0  30.9   -9.0    3.7    3.7   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        9   8   10 -         -9  -9  -9  5000  0.0  1.39 -9  29.9 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508131300 181  23  2.8  -9 -9.0   -9 1008.8 1012.6 -9  -9.0  29.4  25.1  78.0  31.9   -9.0    3.7    3.7   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   2    8 -         -9  -9  -9  5000  0.1  1.70 -9  30.5 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508131400 181  23  4.3  -9 -9.0   -9 1008.9 1012.7 -9  -9.0  29.7  24.3  73.0  30.4    0.0    3.7    3.7   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        9   3   10 -         -9  -9  -9  4941  0.5  2.09 -9  30.9 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  1 -9
202508131500 181  25  3.3  -9 -9.0   -9 1009.0 1012.8  4   0.0  30.3  25.1  74.0  31.9    0.4    4.1    4.1   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        7   5    9 -         -9  -9  -9  5000  0.2  1.38 -9  30.9 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  1 -9
202508131600 181  25  3.8  -9 -9.0   -9 1008.5 1012.3 -9  -9.0  30.2  24.3  71.0  30.4   -9.0    4.1    4.1   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        8   1   10 -         -9  -9  -9  5000  0.1  1.51 -9  30.5 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
