# YYMMDDHHMI STN  WD   WS GST  GST  GST     PA     PS PT    PR    TA    TD    HM    PV     RN     RN     RN     RN     SD     SD     SD WC WP WW                      CA  CA   CH CT        CT  CT  CT    VS   SS    SI ST    TS    TE    TE    TE    TE  ST   WH BF IR IX
#        KST  ID  16  m/s  WD   WS   TM    hPa    hPa  -   hPa     C     C     %   hPa     mm    DAY    JUN    INT    HR3    DAY    TOT -- -- ---------------------- TOT MID  MIN -------- TOP MID LOW                  GD     C     5    10    20    30 SEA    m --  -  -
202410101100 236   0  0.4  -9 -9.0   -9 1015.0 1016.6 -9  -9.0  19.8  13.9  69.0  15.9   -9.0    0.0    0.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        6   6    9 -         -9  -9  -9  4995  0.6 -9.00 -9  27.4 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202410101200 236  32  1.0  -9 -9.0   -9 1014.5 1016.1  8  -0.7  20.1  14.2  69.0  16.2   -9.0    0.0    0.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        8   6   14 -         -9  -9  -9  4898  0.1 -9.00 -9  26.2 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202410101300 236  16  0.9  -9 -9.0   -9 1013.5 1015.1 -9  -9.0  21.7  14.3  63.0  16.3    0.0    0.0    0.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        4   2   -9 -         -9  -9  -9  4872  0.6 -9.00 -9  32.3 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  1 -9
202410101400 236  23  1.0  -9 -9.0   -9 1012.9 1014.5 -9  -9.0  21.3  14.9  67.0  16.9    0.0    0.0    0.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        7   1   19 -         -9  -9  -9  4526  0.4 -9.00 -9  25.9 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  1 -9
202410101500 236  20  2.1  -9 -9.0   -9 1012.7 1014.3  7  -1.8  22.3  14.9  63.0  16.9   -9.0    0.0    0.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        1   0   -9 -         -9  -9  -9  4874  1.0 -9.00 -9  30.0 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202410101600 236  20  1.3  -9 -9.0   -9 1012.8 1014.3 -9  -9.0  22.8  14.0  58.0  16.0   -9.0    0.0    0.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        1   0   -9 -         -9  -9  -9  4995  1.0 -9.00 -9  25.8 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202410101700 236  23  1.1  -9 -9.0   -9 1012.8 1014.4 -9  -9.0  21.8  14.1  62.0  16.1   -9.0    0.0    0.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  4999  1.0 -9.00 -9  22.6 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202410101800 236  25  0.8  -9 -9.0   -9 1013.2 1014.8  2   0.5  19.9  14.2  70.0  16.2   -9.0    0.0    0.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  4516  0.4 -9.00 -9  20.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202410101900 236   0  0.1  -9 -9.0   -9 1013.7 1015.3 -9  -9.0  17.1  14.1  83.0  16.1   -9.0    0.0    0.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  3355  0.0 -9.00 -9  18.2 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202410102000 236   0  0.1  -9 -9.0   -9 1014.3 1015.9 -9  -9.0  15.8  14.3  91.0  16.3   -9.0    0.0    0.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  1948 -9.0 -9.00 -9  17.0 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202410102100 236   0  0.1  -9 -9.0   -9 1014.5 1016.1  2   1.3  15.1  14.1  94.0  16.1   -9.0    0.0    0.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  1569 -9.0 -9.00 -9  16.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202410102200 236   0  0.0  -9 -9.0   -9 1014.9 1016.5 -9  -9.0  13.8  13.4  98.0  15.4   -9.0    0.0    0.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9   981 -9.0 -9.00 -9  15.5 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202410102300 236   0  0.0  -9 -9.0   -9 1015.1 1016.7 -9  -9.0  13.4  13.0  98.0  15.0   -9.0    0.0    0.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9   870 -9.0 -9.00 -9  14.9 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202410110000 236   0  0.1  -9 -9.0   -9 1015.1 1016.7  1   0.6  13.0  12.8  99.0  14.8   -9.0    0.0    0.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9   710 -9.0 -9.00 -9  14.8 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202410110100 236   0  0.0  -9 -9.0   -9 1015.3 1016.9 -9  -9.0  12.6  12.4  99.0  14.4   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9   669 -9.0 -9.00 -9  14.2 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202410110200 236   0  0.2  -9 -9.0   -9 1015.4 1017.0 -9  -9.0  11.8  11.7 100.0  13.7   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9   597 -9.0 -9.00 -9  13.7 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202410110300 236   0  0.2  -9 -9.0   -9 1015.4 1017.0  1   0.3  11.9  11.8 100.0  13.8   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9   236 -9.0 -9.00 -9  13.9 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202410110400 236   0  0.0  -9 -9.0   -9 1015.5 1017.1 -9  -9.0  11.7  11.6 100.0  13.7   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9    17 -9.0 -9.00 -9  14.8 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202410110500 236   0  0.2  -9 -9.0   -9 1016.0 1017.6 -9  -9.0  11.6  11.5 100.0  13.6   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9    17 -9.0 -9.00 -9  15.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202410110600 236   0  0.0  -9 -9.0   -9 1016.3 1017.9  2   0.9  11.5  11.4 100.0  13.5   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9    20 -9.0 -9.00 -9  15.2 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202410110700 236   0  0.3  -9 -9.0   -9 1016.7 1018.3 -9  -9.0  11.5  11.4 100.0  13.5   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9    42  0.0 -9.00 -9  15.5 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202410110800 236   0  0.1  -9 -9.0   -9 1017.2 1018.8 -9  -9.0  12.0  11.9 100.0  13.9   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9    48  0.0 -9.00 -9  16.7 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202410110900 236   0  0.1  -9 -9.0   -9 1017.8 1019.4  2   1.5  12.9  12.8 100.0  14.8   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9    81  0.0 -9.00 -9  19.2 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202410111000 236  14  0.5  -9 -9.0   -9 1017.9 1019.5 -9  -9.0  15.3  15.2 100.0  17.3   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        1   1    1 -         -9  -9  -9  1423  0.5 -9.00 -9  24.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202410111100 236  11  0.6  -9 -9.0   -9 1017.9 1019.5 -9  -9.0  19.6  14.6  73.0  16.6   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  2255  1.0 -9.00 -9  29.2 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202410111200 236  36  0.8  -9 -9.0   -9 1017.5 1019.1  8  -0.3  22.5  13.2  56.0  15.2   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        2   1   23 -         -9  -9  -9  3595  1.0 -9.00 -9  33.2 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202410111300 236  16  0.7  -9 -9.0   -9 1016.8 1018.4 -9  -9.0  23.0  11.7  49.0  13.7   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        1   0   -9 -         -9  -9  -9  3649  1.0 -9.00 -9  35.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202410111400 236  29  0.9  -9 -9.0   -9 1016.1 1017.6 -9  -9.0  24.6  13.4  50.0  15.4   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        2   0   -9 -         -9  -9  -9  3752  1.0 -9.00 -9  35.4 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202410111500 236  36  0.5  -9 -9.0   -9 1015.9 1017.4  7  -1.7  23.3  12.2  50.0  14.2   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        2   0   -9 -         -9  -9  -9  4043  0.7 -9.00 -9  28.5 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202410111600 236  23  0.8  -9 -9.0   -9 1016.0 1017.5 -9  -9.0  23.7  13.2  52.0  15.2   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  4062  0.8 -9.00 -9  26.4 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202410111700 236  25  0.5  -9 -9.0   -9 1016.2 1017.7 -9  -9.0  23.2  12.7  52.0  14.7   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        1   0   -9 -         -9  -9  -9  3477  1.0 -9.00 -9  24.0 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202410111800 236  36  0.5  -9 -9.0   -9 1016.8 1018.4  2   1.0  21.3  14.2  64.0  16.2   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        3   3   15 -         -9  -9  -9  3120  0.4 -9.00 -9  22.0 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202410111900 236   0  0.3  -9 -9.0   -9 1017.6 1019.2 -9  -9.0  18.7  15.1  80.0  17.2   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  1684  0.0 -9.00 -9  19.4 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202410112000 236   0  0.0  -9 -9.0   -9 1018.2 1019.8 -9  -9.0  16.8  14.7  88.0  16.7   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  1255 -9.0 -9.00 -9  18.0 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202410112100 236   0  0.1  -9 -9.0   -9 1018.7 1020.3  2   1.9  15.7  14.3  92.0  16.3   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9   916 -9.0 -9.00 -9  17.0 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202410112200 236   0  0.1  -9 -9.0   -9 1019.2 1020.8 -9  -9.0  15.2  14.3  95.0  16.3   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9   904 -9.0 -9.00 -9  16.2 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202410112300 236   0  0.0  -9 -9.0   -9 1019.7 1021.3 -9  -9.0  14.2  13.7  97.0  15.7   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9   736 -9.0 -9.00 -9  15.5 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202410120000 236   0  0.2  -9 -9.0   -9 1019.8 1021.4  2   1.1  13.6  13.4  99.0  15.4   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9   539 -9.0 -9.00 -9  15.0 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202410120100 236   0  0.0  -9 -9.0   -9 1020.1 1021.7 -9  -9.0  13.1  12.9  99.0  14.9   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9   430 -9.0 -9.00 -9  14.6 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202410120200 236   0  0.1  -9 -9.0   -9 1020.4 1022.0 -9  -9.0  12.5  12.4 100.0  14.4   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9   364 -9.0 -9.00 -9  14.2 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202410120300 236   0  0.0  -9 -9.0   -9 1020.4 1022.0  1   0.6  12.0  11.9 100.0  13.9   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9   295 -9.0 -9.00 -9  13.8 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202410120400 236   0  0.0  -9 -9.0   -9 1020.6 1022.2 -9  -9.0  11.4  11.3 100.0  13.4   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9   221 -9.0 -9.00 -9  13.4 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202410120500 236   0  0.0  -9 -9.0   -9 1021.1 1022.7 -9  -9.0  11.1  11.0 100.0  13.1   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9    80 -9.0 -9.00 -9  13.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202410120600 236   0  0.0  -9 -9.0   -9 1021.5 1023.1  2   1.1  10.8  10.7 100.0  12.9   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9   171 -9.0 -9.00 -9  12.7 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202410120700 236   0  0.2  -9 -9.0   -9 1022.4 1024.0 -9  -9.0  11.3  11.2 100.0  13.3   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9    40  0.0 -9.00 -9  13.3 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202410120800 236   0  0.2  -9 -9.0   -9 1023.0 1024.6 -9  -9.0  12.4  12.3 100.0  14.3   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9    62  0.0 -9.00 -9  16.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202410120900 236   0  0.3  -9 -9.0   -9 1023.3 1024.9  2   1.8  14.1  14.0 100.0  16.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9   442  0.3 -9.00 -9  19.8 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202410121000 236   5  0.7  -9 -9.0   -9 1023.0 1024.6 -9  -9.0  18.6  13.8  74.0  15.8   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9   775  1.0 -9.00 -9  24.9 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202410121100 236  18  0.6  -9 -9.0   -9 1022.9 1024.5 -9  -9.0  20.8  14.6  68.0  16.6   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  1030  1.0 -9.00 -9  30.0 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202410121200 236  32  0.7  -9 -9.0   -9 1022.4 1024.0  7  -0.9  22.2  12.1  53.0  14.1   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  2480  1.0 -9.00 -9  34.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202410121300 236  27  0.5  -9 -9.0   -9 1021.8 1023.4 -9  -9.0  24.0  11.6  46.0  13.7   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  3152  1.0 -9.00 -9  36.6 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202410121400 236  25  0.6  -9 -9.0   -9 1021.2 1022.7 -9  -9.0  24.2  12.8  49.0  14.8   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  2767  1.0 -9.00 -9  36.2 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202410121500 236   0  0.4  -9 -9.0   -9 1020.8 1022.4  7  -1.6  25.0  11.8  44.0  13.8   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  3691  1.0 -9.00 -9  32.7 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202410121600 236  29  1.1  -9 -9.0   -9 1020.8 1022.3 -9  -9.0  24.4  11.0  43.0  13.1   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  4269  1.0 -9.00 -9  27.0 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202410121700 236  32  1.1  -9 -9.0   -9 1020.8 1022.4 -9  -9.0  23.4  11.7  48.0  13.7   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  3757  1.0 -9.00 -9  23.5 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202410121800 236   2  0.7  -9 -9.0   -9 1020.9 1022.5  3   0.1  19.8  12.3  62.0  14.3   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  3353  0.4 -9.00 -9  20.4 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202410121900 236   2  1.1  -9 -9.0   -9 1021.4 1023.0 -9  -9.0  18.9  11.9  64.0  13.9   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  2886  0.0 -9.00 -9  18.6 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202410122000 236   0  0.3  -9 -9.0   -9 1021.8 1023.4 -9  -9.0  16.1  12.6  80.0  14.6   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  2058 -9.0 -9.00 -9  17.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202410122100 236   0  0.1  -9 -9.0   -9 1022.2 1023.8  2   1.3  14.8  12.6  87.0  14.6   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  1571 -9.0 -9.00 -9  16.0 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202410122200 236   0  0.1  -9 -9.0   -9 1022.7 1024.3 -9  -9.0  14.0  12.3  90.0  14.3   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  1286 -9.0 -9.00 -9  15.3 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202410122300 236   0  0.0  -9 -9.0   -9 1022.9 1024.5 -9  -9.0  13.2  12.0  93.0  14.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9   993 -9.0 -9.00 -9  14.5 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202410130000 236   0  0.1  -9 -9.0   -9 1022.7 1024.3  0   0.5  13.1  12.3  95.0  14.3   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9   640 -9.0 -9.00 -9  14.0 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202410130100 236   0  0.2  -9 -9.0   -9 1022.6 1024.2 -9  -9.0  12.5  12.1  98.0  14.1   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9   607 -9.0 -9.00 -9  13.6 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202410130200 236   0  0.1  -9 -9.0   -9 1022.5 1024.1 -9  -9.0  12.2  11.8  98.0  13.8   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        2   0   -9 -         -9  -9  -9   632 -9.0 -9.00 -9  13.2 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202410130300 236  29  0.5  -9 -9.0   -9 1022.3 1023.9  7  -0.4  11.8  11.6  99.0  13.7   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        2   0   -9 -         -9  -9  -9   571 -9.0 -9.00 -9  13.0 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202410130400 236  25  0.5  -9 -9.0   -9 1022.1 1023.7 -9  -9.0  11.4  11.0  98.0  13.1   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        2   0   -9 -         -9  -9  -9   287 -9.0 -9.00 -9  12.6 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
