# YYMMDDHHMI STN  WD   WS GST  GST  GST     PA     PS PT    PR    TA    TD    HM    PV     RN     RN     RN     RN     SD     SD     SD WC WP WW                      CA  CA   CH CT        CT  CT  CT    VS   SS    SI ST    TS    TE    TE    TE    TE  ST   WH BF IR IX
#        KST  ID  16  m/s  WD   WS   TM    hPa    hPa  -   hPa     C     C     %   hPa     mm    DAY    JUN    INT    HR3    DAY    TOT -- -- ---------------------- TOT MID  MIN -------- TOP MID LOW                  GD     C     5    10    20    30 SEA    m --  -  -
202503011200 131  25  0.6  -9 -9.0   -9 1011.4 1018.6  7  -1.8   8.6   1.2  60.0   6.7    0.0    0.0    0.0   -9.0   -9.0   -9.0   -9.0 60 62 4001                    10   4   15 ScAs      -9   2   5   482  0.0  0.50 -9  10.3 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  4  1
202503011300 131  27  0.6  -9 -9.0   -9 1010.9 1018.1 -9  -9.0   8.7   2.2  64.0   7.2   -9.0    0.1    0.1   -9.0   -9.0   -9.0   -9.0 61 66 4001                    10   4   13 ScAs      -9   2   5   625  0.0  0.45 -9  10.0 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  4  1
202503011400 131   0  0.3  -9 -9.0   -9 1010.7 1017.9 -9  -9.0   8.3   3.3  71.0   7.7   -9.0    0.3    0.3   -9.0   -9.0   -9.0   -9.0 61 66 4001                    10   4   11 ScAs      -9   2   5   579  0.0  0.26 -9   9.4 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  4  1
202503011500 131  16  0.6  -9 -9.0   -9 1010.3 1017.5  7  -1.1   8.3   4.4  77.0   8.4    0.6    0.6    0.6   -9.0   -9.0   -9.0   -9.0 61 62 401901                  10   4   11 ScAs      -9   2   5   366  0.0  0.21 -9   9.3 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  4  1
202503011600 131   0  0.2  -9 -9.0   -9 1009.5 1016.7 -9  -9.0   8.6   5.5  81.0   9.0   -9.0    0.9    0.9   -9.0   -9.0   -9.0   -9.0 61 66 1901                    10   5   10 ScAs      -9   2   5   407  0.0  0.32 -9  10.0 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  4  1
202503011700 131   0  0.4  -9 -9.0   -9 1008.4 1015.6 -9  -9.0   8.8   6.2  84.0   9.5   -9.0    1.1    1.1   -9.0   -9.0   -9.0   -9.0 61 66 1901                    10   5   10 ScAs      -9   2   5   560  0.0  0.20 -9   9.6 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  4  1
202503011800 131  29  0.8  -9 -9.0   -9 1008.9 1016.1  5  -1.4   8.6   6.3  86.0   9.5    0.7    1.3    1.3   -9.0   -9.0   -9.0   -9.0 61 66 1901                    10   4   15 ScAs      -9   2   5   297  0.0  0.00 -9   8.3 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  4  1
202503011900 131  27  0.9  -9 -9.0   -9 1010.0 1017.2 -9  -9.0   8.1   6.3  89.0   9.5   -9.0    2.2    2.2   -9.0   -9.0   -9.0   -9.0 61 66 1901                    10   6    2 ScAs      -9   2   5   168  0.0  0.00 -9   7.9 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  4  1
202503012000 131   5  1.2  -9 -9.0   -9 1009.5 1016.7 -9  -9.0   8.0   6.1  88.0   9.4   -9.0    2.6    2.6   -9.0   -9.0   -9.0   -9.0 61 66 1901                    10   8    2 ScAs      -9   2   5   238 -9.0 -9.00 -9   7.6 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  4  1
202503012100 131   0  0.3  -9 -9.0   -9 1009.3 1016.5  0   0.4   8.3   6.4  88.0   9.6    1.3    2.6    2.6   -9.0   -9.0   -9.0   -9.0 21 62 1901                    10   7    2 ScAs      -9   2   5   202 -9.0 -9.00 -9   7.6 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  1  1
202503012200 131   7  1.1  -9 -9.0   -9 1009.3 1016.5 -9  -9.0   8.2   6.1  87.0   9.4   -9.0    2.6    2.6   -9.0   -9.0   -9.0   -9.0 -9 -9 19                      10  10    1 -         -9  -9  -9   218 -9.0 -9.00 -9   7.6 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202503012300 131   7  1.4  -9 -9.0   -9 1010.0 1017.2 -9  -9.0   8.3   6.0  86.0   9.3   -9.0    2.6    2.6   -9.0   -9.0   -9.0   -9.0 -9 -9 19                       9   9    4 -         -9  -9  -9   267 -9.0 -9.00 -9   7.6 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202503020000 131   7  1.0  -9 -9.0   -9 1009.7 1016.9  0   0.4   8.0   6.2  89.0   9.5    0.0    2.6    2.6   -9.0   -9.0   -9.0   -9.0 52 54 191602                  10   9    2 ScAs      -9   2   5    58 -9.0 -9.00 -9   7.5 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  4  1
202503020100 131  23  0.7  -9 -9.0   -9 1008.5 1015.7 -9  -9.0   8.0   6.6  91.0   9.7   -9.0    0.3    0.3   -9.0   -9.0   -9.0   -9.0 45 54 1602                    10  10    1 -         -9  -9  -9    90 -9.0 -9.00 -9   7.5 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  4  1
202503020200 131   0  0.0  -9 -9.0   -9 1009.3 1016.5 -9  -9.0   8.3   6.9  91.0   9.9   -9.0    0.3    0.3   -9.0   -9.0   -9.0   -9.0 60 64 191601                  10   7    2 ScAs      -9   2   5   179 -9.0 -9.00 -9   7.5 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  4  1
202503020300 131   0  0.0  -9 -9.0   -9 1008.4 1015.6  7  -1.3   8.3   6.9  91.0   9.9    0.3    0.3    0.3   -9.0   -9.0   -9.0   -9.0 21 65 1901                    10   8    2 ScAs      -9   2   5   157 -9.0 -9.00 -9   7.6 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  4  1
202503020400 131   5  1.0  -9 -9.0   -9 1008.9 1016.1 -9  -9.0   8.2   6.6  90.0   9.7   -9.0    0.3    0.3   -9.0   -9.0   -9.0   -9.0 10 22 19                      10   9    2 ScAs      -9   2   5   231 -9.0 -9.00 -9   7.6 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  1
202503020500 131   5  1.4  -9 -9.0   -9 1009.0 1016.2 -9  -9.0   8.3   6.0  86.0   9.3   -9.0    0.3    0.3   -9.0   -9.0   -9.0   -9.0 60 62 1901                    10   7    2 ScAs      -9   2   5   406 -9.0 -9.00 -9   7.6 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  4  1
202503020600 131   5  2.1  -9 -9.0   -9 1009.1 1016.3  2   0.7   8.4   5.8  84.0   9.2    0.0    0.3    0.3   -9.0   -9.0   -9.0   -9.0 21 62 1901                    10   6    4 ScAs      -9   2   5   444 -9.0 -9.00 -9   7.6 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  4  1
202503020700 131   7  2.0  -9 -9.0   -9 1009.2 1016.4 -9  -9.0   8.1   5.8  86.0   9.2   -9.0    0.3    0.3   -9.0   -9.0   -9.0   -9.0 10 22 19                      10   8    3 ScAs      -9   2   5   319 -9.0 -9.00 -9   7.6 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  1
202503020800 131   7  1.4  -9 -9.0   -9 1010.1 1017.3 -9  -9.0   8.0   6.2  89.0   9.5   -9.0    0.5    0.5   -9.0   -9.0   -9.0   -9.0 50 52 1902                    10  10    2 St        -9  -9   7   166  0.0  0.00 -9   7.8 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  4  1
202503020900 131   5  0.6  -9 -9.0   -9 1009.6 1016.8  0   0.5   8.6   6.8  89.0   9.9    0.2    0.5    0.5   -9.0   -9.0   -9.0   -9.0 20 65 1902                    10  10    2 St        -9  -9   6   213  0.0  0.05 -9   9.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  1  1
202503021000 131   0  0.1  -9 -9.0   -9 1009.0 1016.2 -9  -9.0   9.2   7.3  88.0  10.2   -9.0    0.5    0.5   -9.0   -9.0   -9.0   -9.0 10 22 19                      10  10    2 St        -9  -9   6   278  0.0  0.32 -9  11.0 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  1
202503021100 131   7  1.0  -9 -9.0   -9 1008.3 1015.4 -9  -9.0  10.7   7.7  82.0  10.5   -9.0    0.5    0.5   -9.0   -9.0   -9.0   -9.0 10 22 19                      10  10    2 St        -9  -9   6   349  0.0  0.86 -9  14.0 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  1
202503021200 131   9  1.1  -9 -9.0   -9 1007.5 1014.6  7  -2.2  11.5   7.6  77.0  10.4   -9.0    0.5    0.5   -9.0   -9.0   -9.0   -9.0 10 22 19                      10  10    4 St        -9  -9   6   567  0.0  0.72 -9  14.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  1
202503021300 131   7  1.5  -9 -9.0   -9 1006.5 1013.5 -9  -9.0  12.8   8.6  76.0  11.2   -9.0    0.5    0.5   -9.0   -9.0   -9.0   -9.0 10 22 19                      10   6    9 ScAs      -9   2   5   782  0.0  0.71 -9  15.4 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  1
202503021400 131   7  2.2  -9 -9.0   -9 1005.9 1012.9 -9  -9.0  14.0   9.2  73.0  11.6   -9.0    0.5    0.5   -9.0   -9.0   -9.0   -9.0 10 22 19                      10   6    9 ScAs      -9   2   5   900  0.0  0.97 -9  14.8 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  1
202503021500 131  11  1.7  -9 -9.0   -9 1005.8 1012.8  7  -1.8  14.6   8.5  67.0  11.1   -9.0    0.5    0.5   -9.0   -9.0   -9.0   -9.0 -9 -9 19                      10   7    9 ScAs      -9   2   5  5000  0.0  0.23 -9  12.7 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202503021600 131   7  3.5  -9 -9.0   -9 1005.8 1012.8 -9  -9.0  12.6   7.6  72.0  10.4   -9.0    0.8    0.8   -9.0   -9.0   -9.0   -9.0 21 62 01                      10   6    8 ScAs      -9   2   5  3466  0.0  0.00 -9  11.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  4  1
202503021700 131   5  3.8  -9 -9.0   -9 1005.9 1013.0 -9  -9.0  11.3   6.4  72.0   9.6   -9.0    0.8    0.8   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   4    9 ScAs      -9   2   5  1710  0.0  0.05 -9  10.5 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202503021800 131   7  3.6  -9 -9.0   -9 1006.6 1013.7  2   0.9  10.8   4.9  67.0   8.7    0.3    0.8    0.8   -9.0   -9.0   -9.0   -9.0 60 62 01                      10   4   11 ScAs      -9   2   5  1679  0.0  0.00 -9   9.3 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  4  1
202503021900 131   5  5.5  -9 -9.0   -9 1007.5 1014.6 -9  -9.0   9.3   4.8  74.0   8.6   -9.0    0.8    0.8   -9.0   -9.0   -9.0   -9.0 61 66 01                      10   9   10 ScAs      -9   2   5  1100  0.0  0.00 -9   8.7 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  4  1
202503022000 131   7  4.5   5 11.0 1931 1008.2 1015.4 -9  -9.0   6.9   3.5  79.0   7.8   -9.0    1.1    1.1   -9.0   -9.0   -9.0   -9.0 61 66 01                      10   9   10 ScAs      -9   2   5   530 -9.0 -9.00 -9   7.5 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  4  1
202503022100 131   5  5.7   5 11.0 1931 1008.1 1015.3  0   1.6   5.8   3.2  84.0   7.7    1.2    2.0    2.0   -9.0   -9.0   -9.0   -9.0 61 62 01                      10   9   10 ScAs      -9   2   5   763 -9.0 -9.00 -9   6.9 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  1  1
202503022200 131   5  5.6  -9 -9.0   -9 1007.9 1015.2 -9  -9.0   5.3   3.1  86.0   7.6   -9.0    2.1    2.1   -9.0   -9.0   -9.0   -9.0 61 66 01                      10   9   10 ScAs      -9   2   5   765 -9.0 -9.00 -9   6.5 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  4  1
202503022300 131   5  4.7  -9 -9.0   -9 1008.5 1015.8 -9  -9.0   4.1   1.9  86.0   7.0   -9.0    2.3    2.3   -9.0   -9.0   -9.0   -9.0 61 66 01                      10   9   10 ScAs      -9   2   5   425 -9.0 -9.00 -9   5.9 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  4  1
202503030000 131   5  5.6  -9 -9.0   -9 1008.7 1016.0  3   0.7   3.7   1.8  88.0   7.0    1.8    3.8    3.8   -9.0   -9.0   -9.0   -9.0 61 66 01                      10   9   10 ScAs      -9   2   5   483 -9.0 -9.00 -9   5.5 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  4  1
202503030100 131   5  6.4   5 11.0   53 1009.9 1017.2 -9  -9.0   3.0   1.2  88.0   6.7   -9.0    6.3    6.3   -9.0   -9.0   -9.0   -9.0 61 66 01                      10   9   10 ScAs      -9   2   5   282 -9.0 -9.00 -9   4.6 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  4  1
202503030200 131   5  3.3  -9 -9.0   -9 1010.0 1017.4 -9  -9.0   1.5  -0.1  89.0   6.1   -9.0   15.4   15.4   -9.0   -9.0   -9.0   -9.0 69 76 0601                    10   9   10 ScAs      -9   2   5   406 -9.0 -9.00 -9   1.0 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  4  1
202503030300 131  11  0.8   5 11.0   53 1009.4 1016.8  0   0.8   2.2   0.7  90.0   6.4   23.8   23.8   23.8   -9.0   -9.0   -9.0   -9.0 63 76 0601                    10   9   10 ScAs      -9   2   5   241 -9.0 -9.00 -9   3.0 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  4  1
202503030400 131   7  3.0  -9 -9.0   -9 1009.6 1017.0 -9  -9.0   2.0   0.5  90.0   6.3   -9.0   28.2   28.2   -9.0   -9.0   -9.0   -9.0 61 66 01                      10   9   10 ScAs      -9   2   5   368 -9.0 -9.00 -9   3.5 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  4  1
202503030500 131   5  3.6  -9 -9.0   -9 1009.9 1017.3 -9  -9.0   2.4   0.7  89.0   6.4   -9.0   29.7   29.7   -9.0   -9.0   -9.0   -9.0 61 66 01                      10   9   10 ScAs      -9   2   5   612 -9.0 -9.00 -9   3.5 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  4  1
202503030600 131   7  2.9  -9 -9.0   -9 1011.0 1018.4  2   1.6   2.2   0.2  87.0   6.2    6.7   30.5   30.5   -9.0   -9.0   -9.0   -9.0 61 66 01                      10   9   10 ScAs      -9   2   5   621 -9.0 -9.00 -9   3.2 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  4  1
202503030700 131   5  4.6  -9 -9.0   -9 1013.1 1020.5 -9  -9.0   0.9  -0.7  89.0   5.8   -9.0   31.5   31.5   -9.0   -9.0   -9.0   -9.0 69 76 0601                    10   9    2 StNs      -9   2   7   190  0.0  0.00 -9   1.4 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  4  1
202503030800 131   5  3.6  -9 -9.0   -9 1015.0 1022.4 -9  -9.0   0.6  -0.8  90.0   5.8   -9.0   33.9   33.9   -9.0   -9.0    0.5    0.5 73 77 0605                    10   9    2 StNs      -9   2   7   153  0.0  0.00 -9   1.2 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  4  1
202503030900 131   7  3.3  -9 -9.0   -9 1014.8 1022.2  0   3.8   1.1  -0.5  89.0   5.9    4.1   34.6   34.6   -9.0    0.5    0.5    0.5 68 76 0605                    10   6    5 ScAs      -9   2   5   927  0.0  0.10 -9   2.8 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  1  1
202503031000 131   5  4.2  -9 -9.0   -9 1014.7 1022.1 -9  -9.0   2.0  -0.9  81.0   5.7   -9.0   34.6   34.6   -9.0   -9.0    0.2    0.2 23 72 06                      10   6    6 ScAs      -9   2   5   997  0.0  0.54 -9   5.4 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  4  1
202503031100 131   7  4.2  -9 -9.0   -9 1016.0 1023.4 -9  -9.0   2.9  -1.2  74.0   5.6   -9.0   34.6   34.6   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   5    7 ScAs      -9   2   5  1654  0.0  0.63 -9   5.6 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202503031200 131   9  4.4  -9 -9.0   -9 1016.1 1023.4  1   1.2   4.3  -1.0  68.0   5.7   -9.0   34.6   34.6   -9.0   -9.0   -9.0   -9.0  1 72 -                        9   9    7 Sc         0   0   5  5000  0.0  1.15 -9   8.6 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  1
202503031300 131   9  4.5  -9 -9.0   -9 1015.9 1023.3 -9  -9.0   3.7  -2.2  65.0   5.2   -9.0   34.6   34.6   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        9   9    7 Sc         0   0   5  5000  0.0  0.51 -9   6.6 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202503031400 131   9  4.7  -9 -9.0   -9 1015.3 1022.6 -9  -9.0   4.3  -2.1  63.0   5.2   -9.0   34.6   34.6   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        9   9    7 Sc         0   0   5  5000  0.0  0.82 -9   8.2 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202503031500 131   9  4.7  -9 -9.0   -9 1015.5 1022.8  5  -0.6   4.5  -2.8  59.0   5.0   -9.0   34.6   34.6   -9.0   -9.0   -9.0   -9.0  2 72 -                        9   9    8 Sc         0   0   5  5000  0.1  0.84 -9   7.3 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  1
202503031600 131   9  4.0  -9 -9.0   -9 1015.7 1023.0 -9  -9.0   4.8  -3.9  53.0   4.6   -9.0   34.6   34.6   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   7   11 ScAs      -9   2   5  5000  0.0  0.48 -9   6.3 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202503031700 131  11  4.6  -9 -9.0   -9 1015.6 1022.9 -9  -9.0   4.3  -3.9  55.0   4.6   -9.0   34.6   34.6   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   6   11 ScAs      -9   2   5  5000  0.0  0.19 -9   5.3 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202503031800 131   7  4.5  -9 -9.0   -9 1016.0 1023.4  2   0.6   4.0  -4.2  55.0   4.5   -9.0   34.6   34.6   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        9   9   10 Sc         0   0   5  4999  0.0  0.08 -9   4.6 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202503031900 131   9  3.7  -9 -9.0   -9 1015.8 1023.2 -9  -9.0   3.6  -4.6  55.0   4.3   -9.0   34.6   34.6   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        6   6   11 -         -9  -9  -9  5000  0.0  0.00 -9   3.5 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202503032000 131   9  3.6  -9 -9.0   -9 1016.1 1023.5 -9  -9.0   3.2  -5.2  54.0   4.2   -9.0   34.6   34.6   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        8   8   10 -         -9  -9  -9  5000 -9.0 -9.00 -9   3.2 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202503032100 131   9  3.7  -9 -9.0   -9 1016.3 1023.7  3   0.3   3.2  -6.2  50.0   3.8   -9.0   34.6   34.6   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        9   9   15 Sc         0   0   5  5000 -9.0 -9.00 -9   3.0 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202503032200 131  14  1.8  -9 -9.0   -9 1016.4 1023.8 -9  -9.0   3.0  -6.1  51.0   3.9   -9.0   34.6   34.6   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10  10   20 -         -9  -9  -9  5000 -9.0 -9.00 -9   3.0 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202503032300 131  11  2.9  -9 -9.0   -9 1016.8 1024.2 -9  -9.0   3.0  -6.1  51.0   3.9   -9.0   34.6   34.6   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10  10   20 -         -9  -9  -9  5000 -9.0 -9.00 -9   2.8 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202503040000 131   9  3.7  -9 -9.0   -9 1017.3 1024.7  2   1.0   3.0  -6.1  51.0   3.9   -9.0   34.6   34.6   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   9   15 ScAs      -9   2   5  5000 -9.0 -9.00 -9   2.5 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202503040100 131   9  5.6  -9 -9.0   -9 1016.8 1024.2 -9  -9.0   3.0  -6.1  51.0   3.9   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   6   12 -         -9  -9  -9  5000 -9.0 -9.00 -9   2.2 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202503040200 131   9  5.4   5 10.0  105 1016.7 1024.1 -9  -9.0   2.9  -6.2  51.0   3.8   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   9   12 -         -9  -9  -9  5000 -9.0 -9.00 -9   2.0 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202503040300 131   9  4.7   5 10.0  105 1016.7 1024.1  6  -0.6   2.8  -5.3  55.0   4.1   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   7   11 ScAs      -9   2   5  4771 -9.0 -9.00 -9   2.2 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202503040400 131   7  3.6  -9 -9.0   -9 1015.2 1022.6 -9  -9.0   2.5  -4.9  58.0   4.2   -9.0    0.0    0.0   -9.0   -9.0   -9.0   -9.0 70 72 05                      10   8   10 ScAs      -9   2   5  4536 -9.0 -9.00 -9   2.2 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  4  1
202503040500 131   7  3.7  -9 -9.0   -9 1015.7 1023.1 -9  -9.0   2.2  -4.5  61.0   4.4   -9.0    0.0    0.0   -9.0   -9.0   -9.0   -9.0 71 77 05                      10   9   10 ScAs      -9   2   5  3405 -9.0 -9.00 -9   2.2 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  4  1
202503040600 131   7  2.5  -9 -9.0   -9 1015.1 1022.5  7  -1.6   2.2  -3.9  64.0   4.6    0.0    0.0    0.0   -9.0   -9.0   -9.0   -9.0 71 72 05                      10   9   10 ScAs      -9   2   5  3935 -9.0 -9.00 -9   2.2 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  4  1
